ID  объявления,Количество комнат,Тип,Метро,Адрес,"Площадь, м2",Дом,Парковка,Цена,Телефоны,Описание,Ремонт,"Площадь комнат, м2",Балкон,Окна,Санузел,Можно с детьми/животными,Дополнительно,Название ЖК,Серия дома,"Высота потолков, м",Лифт,Мусоропровод,Ссылка на объявление
315201729,2,Квартира,м. Автозаводская (5 мин пешком),"Москва, 1-й Кожуховский проезд, 19к1",69.0/55.0/10.0,5/10,наземная,"80000.0 руб./ За месяц, Залог - 80000 руб., Коммунальные услуги включены, Срок аренды - Длительный, Предоплата 4 мес",+79230706394,"ОПЕРАТИВНЫЙ ПОКАЗ!
ВОЗМОЖНО ЗАСЕЛЕНИЕ В ДЕНЬ ПРОСМОТРА! 
Собственник будет на просмотре и подписании договора! 
Шикарная квартира в центре по отличной цене! 
Свежий ремонт! 
Великолепный вид из окна! 
Холодильник, телевизор, встроенная кухня, интернет, Wi-Fi. 
Большая уютная квартира с отличным ремонтом для аренды на длительный срок. 
Квартира с мебелью и бытовой техникой (стиральная машина, холодильник, телевизор). В шаговой доступности метро (Кожуховская, Автозаводская) и магазины (Магнит, Пятёрочка, ТЦ Мозаика). 
Недалеко находится большой торговый центр "" Ривьера "", Леруа, НОВАЯ современная общеобразовательная ШКОЛА. 
Велозаводский рынок где все можно приобрести по оптовым ценам! 
Олимпийский дворец синхронного плавания, Ледовый дворец ЦСКА в 5-ти минутах езды на автомобиле! 
Удобный выезд на ТТК. В 5-ти минутах пешком от дома находится парк Тюфелевая роща, красивейшая набережная Москва-реки. 
В пешей доступности находится Нагатинская набережная и Развлекательный парк атракционов "" ..., 6 фото",Евроремонт,,Балкон (1),Во двор,Раздельный (1),"Можно с детьми, Можно с животными","Мебель в комнатах, Мебель на кухне, Ванна, Стиральная машина, Кондиционер, Посудомоечная машина, Телевизор, Холодильник, Интернет, Телефон",,,,"Пасс (2), Груз (1)",,https://www.cian.ru/rent/flat/315201729
317803330,"2, Изолированная",Квартира,м. Дубровка (14 мин пешком),"Москва, улица Симоновский Вал, 24К1",48.4,"4/8, Кирпичный",наземная,"83000.0 руб./ За месяц, Залог - 83000 руб., Коммунальные услуги включены, Срок аренды - Длительный, Предоплата 1 мес",+79854219749,"Сдается в аренду уютная двухкомнатная квартира с балконом. На длительный срок.

4 этаж восьмиэтажного кирпичного дома. Лифт.
Двор тихий, 5 мин. пешком до набережной.

Развитая инфраструктура: супермаркеты, банки, аптека, школы, поликлиника.

На авто: быстрый выезд на ТТК в районе ТРЦ Ривьера (5 мин.) и Садовое кольцо - 10 мин.

В пешей доступности 3 станции метро: Пролетарская, Автозаводская, Дубровка.

В квартире всё необходимое: кондиционеры, два телевизора, стиральная машина, холодильник, посудомоечная машина, встроенный фильтр для воды.
Много места для хранения вещей.

Квартира полностью готова к заселению.

Можно с детьми., 12 фото",Евроремонт,,Балкон (1),На улицу,Совмещенный (1),Можно с детьми,"Мебель в комнатах, Мебель на кухне, Ванна, Стиральная машина, Кондиционер, Посудомоечная машина, Телевизор, Холодильник, Интернет",,,3.2,Пасс (1),Да,https://www.cian.ru/rent/flat/317803330
288847260,3,Квартира,м. Тульская (22 мин пешком),"Москва, Даниловская набережная, 2к2",80.5/58.0/9.5,"6/9, Кирпичный",,"90000.0 руб./ За месяц, Залог - 90000 руб., Коммунальные услуги включены, Срок аренды - Длительный, Предоплата 1 мес",+79162617919,"Сдается 3-х комнатная , светлая и просторная -комнатная квартира с видом на Даниловскую набережную Москвы-реки, на 6-ом этаже 9-этажного кирпичного дома. В пешей доступности до метро ""Тульская"", ""Павелецкая"". Разные по площади изолированные комнаты позволят с удобством разместиться семье из нескольких человек, а возможность наблюдать за игровой площадкой в тихом дворе дома не оставят без внимания родителей. Буквально за углом расположились школа и детский сад, ТЦ и магазины, Банки, торговый центр ""Ереван Плаза"" и т.д.. Квартира укомплектована всей необходимой мебелью и бытовой техникой( в том числе кондиционер, посудомоечная машинка и т.д..) все что Вы видите на фотографиях. Ухоженный подъезд (после ремонта), современный пассажирский лифт, спокойные соседи. Автомобилисты по достоинству оценят возможность быстрого выезда на набережную и ТТК,  парковка во дворе въезд через шлагбаум и стихийная парковка-бесплатная). Благоустроенная территория, детские площадки. Набережная для прогулок, де ..., 19 фото",Косметический,,Балкон (1),На улицу и двор,Совмещенный (1),Можно с детьми,"Мебель в комнатах, Мебель на кухне, Ванна, Стиральная машина, Кондиционер, Посудомоечная машина, Телевизор, Холодильник, Интернет",,,3.0,Пасс (1),Да,https://www.cian.ru/rent/flat/288847260
311290424,2,Квартира,м. Коломенская (12 мин пешком),"Москва, проспект Андропова, 50к1",47.0/38.0/7.0,"5/12, Кирпичный",наземная,"90000.0 руб./ За месяц, Залог - 100000 руб., Коммунальные услуги включены, Срок аренды - Длительный, Предоплата 1 мес",+79230709357,"Сдается двухкомнатная просторная квартира в шаговой доступности от метро (8 минут) с капитальным новым ремонтом. В квартире есть вся необходимая мебель и техника: холодильник, стиральная машина, посудомоечная машина, варочная панель , духовой шкаф, микроволновая печь, чайник, вытяжка, фен, утюг, 2 плазменных телевизора, wi-fi роутер, видеонаблюдение. В квартире установлена двуспальная кровать и раскладной угловой диван и несколько шкафов для хранения , включая большой шкаф-купе. Также имеется застекленная лоджия 6,5 метров. Вся мебель и техника абсолютно новая. Имеется вся необходимая новая посуда: тарелки, кружки, стаканы, ножи , кастрюли и тд. Квартира сдается на длительный срок с обязательным заключением договора., 13 фото",Дизайнерский,,Лоджия (1),На улицу и двор,Совмещенный (1),"Можно с детьми, Можно с животными","Мебель в комнатах, Мебель на кухне, Душевая кабина, Стиральная машина, Кондиционер, Посудомоечная машина, Телевизор, Холодильник, Интернет",,,2.5,Пасс (1),Да,https://www.cian.ru/rent/flat/311290424
314174040,2,Квартира,м. Тульская (12 мин пешком),"Москва, Мытная улица, 23К1",55.9/36.0/5.2,3/6,наземная,"90000.0 руб./ За месяц, Залог - 90000 руб., Коммунальные услуги включены, Срок аренды - Длительный, Предоплата 1 мес",+79167347274,"Сдается в аренду на длительный срок очень удобная, функциональная и красивая квартира в практически новом состоянии! 
Вид из всех комнат в тихий внутренний обустроенный двор с детской игровой площадкой и клумбами с цветами. Квартира делалась для себя, соответсвенно в ней есть все для удобства проживания: теплые полы в санузлах, кухне и коридоре, кондиционеры во всех комнатах, посудомоечная машина, помещение кладовки и гардеробная комната. На полу натуральная паркетная доска.
В шаговой доступности различные продуктовые магазины., 16 фото",Евроремонт,,,Во двор,Раздельный (1),Можно с детьми,"Мебель в комнатах, Мебель на кухне, Ванна, Стиральная машина, Кондиционер, Посудомоечная машина, Телевизор, Холодильник, Интернет",,,,Пасс (1),Да,https://www.cian.ru/rent/flat/314174040
317583777,2,Квартира,м. Автозаводская (5 мин пешком),"Москва, 1-й Кожуховский проезд, 19к1",60.0/45.0/9.0,"5/8, Кирпичный",наземная,"90000.0 руб./ За месяц, Залог - 85000 руб., Коммунальные услуги включены, Срок аренды - Длительный, Предоплата 1 мес",+79230758901,"Уютная 2 комнатная  квартира от собственника .  Оснащена современной мебелью и техникой.  В шаговой доступности магазины, аптеки, торговые цетры (Ривьера , Мозайка, Мегаполис)и бизнес центры (Омега,  Симонов Плаза, Слободской, IQ парк, Port Plaza) Велозаводский рынок,  парки ( Остров мечты,  Тюфелева роща, Коломенский ) .   Удобная транспортная доступность:  выезд на ТТК, МЦК и метро Автозаводская в 5 мин. пешком . 
Рассматриваем к аренде семейную пару,  , без домашних животных .
-----
Примечание: у собственника могут быть дополнительные пожелания к жильцам - обсудите их в чате или по телефону, 8 фото",Дизайнерский,,Балкон (1),На улицу,Раздельный (1),,"Мебель в комнатах, Мебель на кухне, Ванна, Стиральная машина, Кондиционер, Телевизор, Холодильник, Интернет",,,3.0,Пасс (1),Да,https://www.cian.ru/rent/flat/317583777
317021790,"2, Оба варианта",Квартира,м. Автозаводская (4 мин пешком),"Москва, улица Трофимова, 3",52.0/8.0,"3/7, Кирпичный",наземная,"90000.0 руб./ За месяц, Залог - 90000 руб., Коммунальные услуги включены, Срок аренды - Длительный, Предоплата 1 мес",+74954760059,"Просмотры с 24 мая.
Без комиссии. 
Можно с животными. 
С детьми НЕЛЬЗЯ.
Никого не регистрирую. 

С 23 июня сдается на длительный срок светлая просторная евро-двушка с высокими потолками, отличной инсоляцией и современным ремонтом.

Формат (см. схему на фото):
Прихожая-гостиная 19 кв.м с диваном и обеденным столом. 
Спальня 17 кв.м. 
Кухня 8 кв.м правильной квадратной формы, подоконник оборудован под рабочую поверхность (столешница, розетки, свет).
Совмещенный санузел с душевой (с невысоким бортиком, практически безбарьерная). 
Кладовая со стеллажом до потолка. 
Большой балкон. 

Просторный тамбур на 2 квартиры. 

Пешая доступность до метро и парков. 
Вкусвилл и ПВЗ Озона, WB и Авито на первом этаже нашего дома. 

Риэлторам убедительная просьба не беспокоить., 15 фото",Евроремонт,,Балкон (1),Во двор,Совмещенный (1),Можно с животными,"Мебель в комнатах, Мебель на кухне, Душевая кабина, Стиральная машина, Кондиционер, Холодильник, Интернет",,,3.0,Пасс (1),Да,https://www.cian.ru/rent/flat/317021790
317257160,2,Квартира,м. Шаболовская (11 мин пешком),"Москва, Мытная улица, 48",57.0/34.0/7.0,"4/7, Кирпичный",,"97500.0 руб./ За месяц, Залог - 50000 руб., Коммунальные услуги включены, Срок аренды - Длительный, Предоплата 1 мес",+79859183117,"Лот квартира 47366

ВЫГОДА
- Платите арендный платеж картой любого Банка, кредитной/дебетовой и получайте бонусы в соответствии с условиями Банка
- Без комиссии

УСЛОВИЯ
- Минимальный срок аренды 11 мес.
- Можно с детьми
- Можно с животными
- Залог 50000 
- Коммунальные платежи  (оплачиваются отдельно)
- Счетчики (оплачиваются отдельно)

УДОБСТВО КВАРТИРЫ
- Функциональная квартирa с евроремонтом, полностью меблированная
- Техника: холодильник, стиральная машина, телевизор, плита, кондиционер
- Количество разделённых санузлов: 1
- Количество балконов/лоджий: 1

БЕЗОПАСНОСТЬ
- Проверенный собственник
- Квартира и имущество застрахованы
- Заключение электронного договора
- Обеспечим полное сопровождение на всех этапах аренды

ИНФРАСТРУКТУРА
- В шаговой доступности:
- Остановки общественного транспорта
- Школа, детский сад, поликлиника, детские площадки, спортивные площадки, места для отдыха, супермаркет, рестораны, 14 фото",Евроремонт,,Балкон (1),На улицу и двор,Раздельный (1),"Можно с детьми, Можно с животными","Мебель в комнатах, Мебель на кухне, Ванна, Стиральная машина, Кондиционер, Телевизор, Холодильник",,,,Пасс (1),Да,https://www.cian.ru/rent/flat/317257160
300223123,3,Квартира,м. Варшавская (13 мин пешком),"Москва, Варшавское шоссе, 69К2",58.0/40.0/10.0,"2/8, Кирпичный",наземная,"98000.0 руб./ За месяц, Залог - 98000 руб., Коммунальные услуги включены, Срок аренды - Длительный, Предоплата 1 мес",+79197678539,"Квартира сдается впервые!Собственник!просторная светлая квартира с КАМИНОМ !Дом после капремонта(заменены лифты,мусоропррводы,стояки)Просторный двор с отличной детской площадкой и вековыми деревьями.Очень большая парковочная зона,в любое время есть свободные парковочные места.Качественный ремонт(делали для себя ),сантехника премиум класс,кухня из массива дуба,вся техника бош(посудомойка,холодильник ,стиральная машина с сушкой),сплит система,роутер,телевизор,два саунд бара.В  гостинной мягкая мебель итальянская .В спальне есть гардеробная.Развитая инфраструктура(все рядом),метро Варшавская 5 минут пешком,Нахимовский проспект 7 минут.Высокие потолки,окна с высоким шумопоглощением,двери из массива,отличный вид из окон..Квартира полностью готова к проживанию,занести только личные вещи), 19 фото",Дизайнерский,,,На улицу и двор,Совмещенный (1),Можно с детьми,"Мебель в комнатах, Мебель на кухне, Ванна, Стиральная машина, Кондиционер, Посудомоечная машина, Телевизор, Холодильник, Интернет",,,2.64,Пасс (1),Да,https://www.cian.ru/rent/flat/300223123
317578485,3,Квартира,м. Кленовый бульвар (19 мин пешком),"Москва, Якорная улица, 5",67.0/40.0/16.0,"5/9, Кирпичный",,"100000.0 руб./ За месяц, Залог - 100000 руб., Коммунальные услуги включены, Срок аренды - Длительный, Предоплата 1 мес",+79947815861,"Предлагается 3-комнатная квартира общей площадью 67 м² недалеко от станции метро ""Кленовый бульвар"". Для комфортного проживания в наличии имеется вся необходимая мебель. Кухонный гарнитур оснащен посудомоечной машиной. Для удобства организована гардеробная комната. Из дополнительных преимуществ - наличие лоджии. Окна обращены во двор и на улицу.

 - Все коммунальные платежи, включая счётчики, входят в стоимость аренды.
 - Страховой депозит можно оплатить 2-мя частями.
 - Сдаётся впервые после ремонта.
 - Можно с детьми и животными.

 - Объект представляет агент Capital Mars - Дмитрий.
 - ID объекта 789373., 18 фото",,,Лоджия (1),На улицу и двор,Совмещенный (1),"Можно с детьми, Можно с животными","Мебель в комнатах, Мебель на кухне, Ванна, Стиральная машина, Кондиционер, Посудомоечная машина, Интернет",,II-29,2.7,"Пасс (1), Груз (1)",,https://www.cian.ru/rent/flat/317578485
303302780,3,Квартира,м. Кантемировская (18 мин пешком),"Москва, улица Москворечье, 41К2",72.0/56.0/7.0,"4/5, Кирпичный",наземная,"100000.0 руб./ За месяц, Залог - 100000 руб., Коммунальные услуги включены, Срок аренды - Длительный, Предоплата 1 мес",+79230773912,"Уютная и большая квартира. Высокие потолки, полностью сделан ремонт, заменена все сан.техническле оборудование. Два застеклённых балкона. Все комнаты изолированные. Квартира распашонка. В пешей доступности от дома расположены дет.сад и школы(в том числе и музыкальная школа). Во дворе безопасная детско-спотивная площадка. Близкое расположение сетевых магазинов. Удобная транспортная развязка. Рассматриваем семью. Или не более 4-х человек. Депозит разбиваем. Организации приветствуются., 14 фото",Евроремонт,,Балкон (2),Во двор,Совмещенный (1),Можно с детьми,"Мебель в комнатах, Мебель на кухне, Ванна, Стиральная машина, Кондиционер, Телевизор, Холодильник, Интернет",,,,,,https://www.cian.ru/rent/flat/303302780
307275732,2,Квартира,м. Кантемировская (5 мин пешком),"Москва, Пролетарский проспект, 43К3",60.0/10.0,"2/15, Кирпичный",наземная,"80000.0 руб./ За месяц, Залог - 80000 руб., Коммунальные услуги включены, Срок аренды - Длительный, Предоплата 1 мес",+74954760059,"Уютная двухкомнатная квартира в Царицыно. Сдаю только напрямую, без риэлторов, можете не пытаться.

*Предпочтение семейным парам, со взрослыми детьми или без детей.*

Преимущества района:

- Квартира находится в самом сердце парковой зоны, окруженной листвой.
- Дом рядом со школой (10 метров от подъезда) и стадионом с резиновым покрытием (30 метров от подъезда, окна выходят на другую сторону)
- Тихий район с низким уровнем пыли и шума.
- Относительно неплотное население — всегда найдется место для парковки рядом с домом.
- До метро Кантемировская 5 минут пешком по парковой зоне.

Преимущества квартиры:

- Удобная планировка двухкомнатной квартиры - изолированные комнаты, раздельный санузел и непроходная прихожая.
- Дом из красного кирпича (башня Вулыха): прохладно летом, тепло зимой.
- Установлен мощный кондиционер (может работать и на охлаждение, и на тепло).
- Много мест для хранения: шкафы,  кладовая с полками, диван с атаманкой, кровать с местом для хранения.
- Удобная кухня с боль ..., 8 фото",,,Лоджия (1),Во двор,Раздельный (1),Можно с детьми,"Мебель в комнатах, Мебель на кухне, Ванна, Стиральная машина, Кондиционер, Холодильник, Интернет",,,2.7,"Пасс (1), Груз (1)",Да,https://www.cian.ru/rent/flat/307275732
317411100,"3, Изолированная",Квартира,м. Покровское (25 мин пешком),"Москва, 6-я Радиальная улица, 5к2",75.0/50.0/14.0,"14/15, Кирпичный",подземная,"90000.0 руб./ За месяц, Залог - 80000 руб., Коммунальные услуги включены, Срок аренды - Длительный, Предоплата 1 мес",+79230768459,"Без комиссии!!!
Сдаются на длительный срок евро 3-ка общей площадью 75 м. 
Квартира освобождается 24 мая, показы планируются с этой же даты. 

Просторная светлая квартира, имеется вся необходимая мебель, кондиционеры в комнатах, кухонный гарнитур оснащен посудомоечной машиной, духовым шкафом, встроенной микроволновой печью. 
Отдельная гардеробная комната.Теплые полы. Тв зоны. В квартире три спальных места. Балкон утеплен оборудован под кабинет . 

Ищем ответственных и аккуратных арендаторов, строго без домашних животных. Без вредных привычек . 

Залог можно разбить на 2 месяца. 
Риелторам просьба не беспокоить, комиссию не предусматриваем!

Подземный паркинг под домом ( можно снять машиноместо) . 

Инфраструктура:
Магазины, (Вкусвилл, Кулклевер, Spar, Перекресток .Лавка свежих фруктов и овощей в соседнем подьезде.Прачечная напротив .
Студия йоги прямо в доме, салоны маникюра/ педикюра/косметология на выбор
Озон, wb, Фитнесс-клуб Xfit в пешей доступности.
Клиника Медси в доме ,мед.лабор ..., 15 фото",Дизайнерский,,Лоджия (1),На улицу,Совмещенный (1),Можно с детьми,"Мебель в комнатах, Ванна, Стиральная машина, Кондиционер, Посудомоечная машина, Телевизор, Холодильник, Интернет","Царицыно, 2012",,2.8,"Пасс (1), Груз (1)",Да,https://www.cian.ru/rent/flat/317411100
